deviceId,bucket,lat,long,pm1_0,pm2_5,pm10,n_readings
100000004ebd0524,2021-01-20 16:15:00+05:30,28.492342,77.303604,54.0,86.0,95.0,97
100000004ebd0524,2021-01-20 16:30:00+05:30,28.492306,77.303573625,54.0,87.5,95.0,300
100000004ebd0524,2021-01-20 16:45:00+05:30,28.492367,77.303558,60.0,97.0,106.0,304
100000004ebd0524,2021-01-20 17:00:00+05:30,28.504517,77.2808744,74.0,123.0,136.0,307
100000004ebd0524,2021-01-20 17:15:00+05:30,28.5450738,77.264656,72.0,118.0,130.0,307
100000004ebd0524,2021-01-20 17:30:00+05:30,28.565348,77.23992199999998,69.0,113.0,124.0,293
100000004ebd0524,2021-01-20 17:45:00+05:30,28.59598471428572,77.21171600000002,72.0,117.0,128.0,303
100000004ebd0524,2021-01-20 18:00:00+05:30,28.6284895,77.21643849999998,84.0,135.0,147.0,310
100000004ebd0524,2021-01-20 18:15:00+05:30,28.643023,77.22538,89.0,147.0,161.0,111
100000004ebd0524,2021-01-20 18:30:00+05:30,28.6315595,77.222359,91.0,152.0,169.0,125
100000004ebd0524,2021-01-20 18:45:00+05:30,28.597231200000003,77.21300125,83.0,130.0,143.0,64
100000004ebd0524,2021-01-20 19:00:00+05:30,28.5689275,77.2149155,81.0,131.0,143.0,295
100000004ebd0524,2021-01-20 19:15:00+05:30,28.565065625,77.24649050000002,98.0,155.0,168.0,254
100000004ebd0524,2021-01-20 19:30:00+05:30,28.53340718181818,77.268906,88.0,143.0,157.0,297
100000004ebd0524,2021-01-20 19:45:00+05:30,28.5038646,77.281002,104.0,171.0,189.0,306
100000004ebd0524,2021-01-20 20:00:00+05:30,28.4933635,77.303154,102.0,166.0,183.0,300
100000004ebd0524,2021-01-20 20:15:00+05:30,28.518562,77.27808399999998,103.0,166.0,181.0,301
100000004ebd0524,2021-01-20 20:30:00+05:30,28.56101475,77.260204125,87.0,140.0,154.0,292
100000004ebd0524,2021-01-20 20:45:00+05:30,28.574815,77.22624600000002,86.0,138.0,150.5,192
100000004ebd0524,2021-01-20 22:30:00+05:30,28.579382,77.234749,89.0,148.0,163.0,29
100000004ebd0524,2021-01-20 22:45:00+05:30,28.57940300000001,77.234825,83.0,139.0,154.0,169
100000004ebd0524,2021-01-20 23:30:00+05:30,28.579250000000002,77.22659300000002,86.0,141.5,153.5,36
100000004ebd0524,2021-01-20 23:45:00+05:30,28.579486,77.23392449999999,87.0,142.0,155.0,134
100000004ebd0524,2021-01-21 04:45:00+05:30,28.555296000000006,77.2639045,100.0,169.0,187.0,146
100000004ebd0524,2021-01-21 05:00:00+05:30,28.5139465,77.27936374999999,93.5,161.0,178.0,214
100000004ebd0524,2021-01-21 05:45:00+05:30,28.565409,77.234329,92.0,152.0,167.0,7
100000004ebd0524,2021-01-21 06:00:00+05:30,28.584274999999998,77.211815,93.0,155.0,172.0,286
100000004ebd0524,2021-01-21 06:15:00+05:30,28.633635,77.21719399999998,104.0,173.0,192.0,297
100000004ebd0524,2021-01-21 06:30:00+05:30,28.642049,77.223701,108.0,178.0,196.0,293
100000004ebd0524,2021-01-21 06:45:00+05:30,28.637857,77.22357640000001,109.0,180.0,198.0,287
100000004ebd0524,2021-01-21 07:00:00+05:30,28.589978875000007,77.21214300000003,99.0,165.0,182.0,308
100000004ebd0524,2021-01-21 07:15:00+05:30,28.558056200000003,77.26280909090909,94.0,155.0,171.0,304
100000004ebd0524,2021-01-21 07:30:00+05:30,28.510832,77.28060475757576,88.0,148.0,163.0,302
100000004ebd0524,2021-01-21 07:45:00+05:30,28.491858200000003,77.30380581249999,94.0,158.0,175.0,224
100000004ebd0524,2021-01-21 09:45:00+05:30,28.56735,77.226486,90.0,144.0,158.0,255
100000004ebd0524,2021-01-21 10:00:00+05:30,28.591654,77.209579,90.0,147.0,159.0,289
100000004ebd0524,2021-01-21 10:15:00+05:30,28.61908975,77.19158550000003,93.0,150.0,163.0,274
100000004ebd0524,2021-01-21 10:30:00+05:30,28.630263499999998,77.2141455,100.0,158.0,173.0,286
100000004ebd0524,2021-01-21 10:45:00+05:30,28.641045,77.223747,101.0,163.0,182.0,301
100000004ebd0524,2021-01-21 11:00:00+05:30,28.621003500000004,77.236618,86.0,143.0,157.0,295
100000004ebd0524,2021-01-21 11:15:00+05:30,28.57443146153846,77.24029560000001,73.0,116.0,127.0,302
100000004ebd0524,2021-01-21 11:30:00+05:30,28.555426000000004,77.263893,71.0,112.0,122.0,302
100000004ebd0524,2021-01-21 11:45:00+05:30,28.52492275,77.27423124999999,72.0,119.0,129.0,289
100000004ebd0524,2021-01-21 12:00:00+05:30,28.4993464,77.2989804,64.0,102.0,111.0,238
100000004ebd0524,2021-01-21 13:15:00+05:30,28.516221,77.27895749999998,45.0,71.0,79.0,124
100000004ebd0524,2021-01-21 13:30:00+05:30,28.537939,77.267021,49.0,77.0,85.0,277
100000004ebd0524,2021-01-21 13:45:00+05:30,28.565268,77.23992199999998,51.0,80.0,87.0,293
100000004ebd0524,2021-01-21 14:00:00+05:30,28.5979615,77.211685,48.0,75.0,81.0,298
100000004ebd0524,2021-01-21 14:15:00+05:30,28.635537,77.2186505,50.0,77.0,84.0,302
100000004ebd0524,2021-01-21 14:30:00+05:30,28.64283,77.2237395,55.0,87.5,95.0,26
100000004ebd0524,2021-01-21 14:45:00+05:30,28.63655300000001,77.222542,54.0,83.0,93.0,77
100000004ebd0524,2021-01-21 15:00:00+05:30,28.6089264,77.212471,46.0,70.0,77.0,260
100000004ebd0524,2021-01-21 15:15:00+05:30,28.568771249999998,77.21970149999999,47.0,71.0,78.0,294
100000004ebd0524,2021-01-21 15:30:00+05:30,28.54871,77.264984,46.0,70.0,78.0,277
100000004ebd0524,2021-01-21 15:45:00+05:30,28.523836,77.275009,44.0,68.0,77.0,313
100000004ebd0524,2021-01-21 16:00:00+05:30,28.498529875,77.301938875,44.0,70.0,79.0,149
100000004ebd0524,2021-01-21 17:00:00+05:30,28.507699375,77.27996049999999,55.0,87.0,97.0,237
100000004ebd0524,2021-01-21 17:15:00+05:30,28.54264625,77.265282,64.0,99.0,108.0,299
100000004ebd0524,2021-01-21 17:30:00+05:30,28.56568109090909,77.23129654545455,60.0,93.0,102.0,305
100000004ebd0524,2021-01-21 17:45:00+05:30,28.602783,77.2119635,64.0,99.0,108.0,300
100000004ebd0524,2021-01-21 18:00:00+05:30,28.637190000000004,77.222923,91.0,141.0,155.0,293
100000004ebd0524,2021-01-21 18:15:00+05:30,28.641928000000004,77.223648,77.0,117.0,128.0,49
100000004ebd0524,2021-01-21 19:30:00+05:30,28.520935800000004,77.2769732,132.5,207.0,223.0,204
100000004ebd0524,2021-01-21 19:45:00+05:30,28.502157,77.287186,225.0,351.0,373.0,65
100000004ebd0524,2021-01-21 20:15:00+05:30,28.518655,77.277859,159.0,241.0,260.5,148
100000004ebd0524,2021-01-21 20:30:00+05:30,28.561161,77.259621,140.0,216.0,236.0,133
100000004ebd0524,2021-01-21 20:45:00+05:30,28.57930360000001,77.227495375,183.0,283.0,305.0,229
100000004ebd0524,2021-01-22 00:00:00+05:30,28.579206,77.23060600000002,243.0,393.5,424.5,74
100000004ebd0524,2021-01-22 00:15:00+05:30,28.5791265,77.230564,243.0,387.0,408.0,42
100000004ebd0524,2021-01-22 00:30:00+05:30,28.579155,77.23056,245.0,389.0,421.0,1
100000004ebd0524,2021-01-22 03:15:00+05:30,28.579325,77.230965,213.0,347.0,375.0,258
100000004ebd0524,2021-01-22 03:30:00+05:30,28.57930208038147,77.22653425,195.0,308.5,333.0,132
100000004ebd0524,2021-01-22 04:30:00+05:30,28.579456,77.22551700000002,192.0,309.0,337.0,240
100000004ebd0524,2021-01-22 04:45:00+05:30,28.556002000000003,77.26326800000002,219.0,363.0,394.0,147
100000004ebd0524,2021-01-22 05:00:00+05:30,28.51138075,77.28005599999999,180.0,292.5,321.0,290
100000004ebd0524,2021-01-22 05:15:00+05:30,28.491329,77.303871,152.0,250.0,273.0,73
100000004ebd0524,2021-01-22 06:00:00+05:30,28.593071,77.21231800000002,176.0,278.0,300.0,55
100000004ebd0524,2021-01-22 06:15:00+05:30,28.628609,77.216545,187.0,299.0,323.0,303
100000004ebd0524,2021-01-22 06:30:00+05:30,28.641886,77.223541,187.0,308.0,338.0,301
100000004ebd0524,2021-01-22 06:45:00+05:30,28.620211,77.212807,187.0,299.0,324.0,299
100000004ebd0524,2021-01-22 07:00:00+05:30,28.566729,77.22834,175.0,275.0,297.0,297
100000004ebd0524,2021-01-22 07:15:00+05:30,28.5335896,77.26871640000002,141.0,222.0,239.0,295
100000004ebd0524,2021-01-22 07:30:00+05:30,28.4949665,77.30343250000001,116.0,183.0,202.0,302
100000004ebd0524,2021-01-22 07:45:00+05:30,28.4924585,77.30350849999998,106.0,169.0,181.0,31
100000004ebd0524,2021-01-22 09:15:00+05:30,28.528948,77.27117725,105.0,169.0,186.0,49
100000004ebd0524,2021-01-22 09:30:00+05:30,28.559207,77.26221050000002,115.0,182.5,202.5,150
100000004ebd0524,2021-01-22 09:45:00+05:30,28.575755,77.212715,118.0,191.0,210.0,294
100000004ebd0524,2021-01-22 10:00:00+05:30,28.617716,77.21213900000002,115.0,185.0,202.0,267
100000004ebd0524,2021-01-22 10:15:00+05:30,28.641239,77.223564,119.0,194.0,211.0,128
100000004ebd0524,2021-01-22 10:30:00+05:30,28.6259765,77.21458799999999,115.0,186.5,205.0,290
100000004ebd0524,2021-01-22 10:45:00+05:30,28.5741685,77.21264599999998,122.0,198.0,216.0,282
100000004ebd0524,2021-01-22 11:00:00+05:30,28.565277125,77.24723975,126.0,203.0,221.5,96
100000004ebd0524,2021-01-22 11:30:00+05:30,28.5030085,77.281258,114.0,181.0,199.0,78
100000004ebd0524,2021-01-22 11:45:00+05:30,28.49174600000001,77.30364200000002,100.0,165.0,182.0,99
100000004ebd0524,2021-01-22 13:15:00+05:30,28.507851799999997,77.28049275,113.0,189.0,207.0,158
100000004ebd0524,2021-01-22 13:30:00+05:30,28.536003000000004,77.267746,112.0,183.0,201.0,289
100000004ebd0524,2021-01-22 13:45:00+05:30,28.56529827272727,77.240912125,123.0,199.0,217.0,299
100000004ebd0524,2021-01-22 14:00:00+05:30,28.591642,77.21174599999998,122.0,201.0,222.0,295
100000004ebd0524,2021-01-22 14:15:00+05:30,28.630404,77.217422,120.0,194.0,213.0,283
100000004ebd0524,2021-01-22 14:30:00+05:30,28.643522,77.22459014285715,116.0,189.0,207.0,114
100000004ebd0524,2021-01-22 15:00:00+05:30,28.610453000000003,77.212013,113.0,184.0,200.0,135
100000004ebd0524,2021-01-22 15:15:00+05:30,28.5687256,77.21996700000003,106.0,172.0,185.0,233
100000004ebd0524,2021-01-22 15:30:00+05:30,28.555342,77.263237,112.0,181.0,197.0,279
100000004ebd0524,2021-01-22 15:45:00+05:30,28.5184166,77.27817920000001,105.0,170.5,185.0,298
100000004ebd0524,2021-01-22 16:00:00+05:30,28.496382,77.302811,102.0,169.0,186.0,127
100000004ebd0524,2021-01-22 17:15:00+05:30,28.5622356875,77.2513195,106.0,171.5,189.0,68
100000004ebd0524,2021-01-22 17:30:00+05:30,28.568729,77.218964,109.0,175.0,191.0,305
100000004ebd0524,2021-01-22 17:45:00+05:30,28.609831545454547,77.21203025714286,116.0,189.0,207.0,302
100000004ebd0524,2021-01-22 18:00:00+05:30,28.635815000000008,77.22163949999998,121.0,196.0,215.0,306
100000004ebd0524,2021-01-22 18:15:00+05:30,28.643429,77.22376033333335,124.0,202.0,223.0,133
100000004ebd0524,2021-01-22 18:30:00+05:30,28.642866,77.22374900000001,120.0,193.0,211.0,85
100000004ebd0524,2021-01-22 19:45:00+05:30,28.516636,77.27864743750001,151.0,249.0,276.0,288
100000004ebd0524,2021-01-22 20:00:00+05:30,28.499127500000004,77.301788,141.0,233.0,257.0,301
100000004ebd0524,2021-01-22 20:15:00+05:30,28.503343,77.2812370625,146.0,241.0,265.0,308
100000004ebd0524,2021-01-22 20:30:00+05:30,28.5489805,77.2637534,157.0,260.0,285.0,298
100000004ebd0524,2021-01-22 20:45:00+05:30,28.5722982,77.22760799999998,159.0,264.0,291.0,301
100000004ebd0524,2021-01-22 21:00:00+05:30,28.579293,77.23014966666668,144.5,235.5,258.0,32
100000004ebd0524,2021-01-23 02:45:00+05:30,28.579475,77.235497,78.0,136.0,151.0,51
100000004ebd0524,2021-01-23 03:00:00+05:30,28.5792852,77.226974,90.5,154.0,171.0,312
100000004ebd0524,2021-01-23 03:15:00+05:30,28.579361875,77.2266885,93.0,153.5,171.0,82
100000004ebd0524,2021-01-23 04:00:00+05:30,28.5792016,77.23395500000002,71.0,122.0,136.0,211
100000004ebd0524,2021-01-23 04:15:00+05:30,28.579390000000004,77.23362,74.0,125.0,139.0,179
100000004ebd0524,2021-01-23 04:30:00+05:30,28.5794135,77.226387,73.0,127.0,140.0,157
100000004ebd0524,2021-01-23 04:45:00+05:30,28.574179,77.22901759999998,75.0,127.0,141.0,299
100000004ebd0524,2021-01-23 05:00:00+05:30,28.53447700000001,77.268364,69.0,118.0,131.0,293
100000004ebd0524,2021-01-23 05:15:00+05:30,28.491362,77.303841,67.0,114.0,127.0,294
100000004ebd0524,2021-01-23 05:30:00+05:30,28.496544,77.302517,71.0,120.0,132.0,298
100000004ebd0524,2021-01-23 05:45:00+05:30,28.528762,77.271523,67.0,112.0,124.0,294
100000004ebd0524,2021-01-23 06:00:00+05:30,28.5656491,77.2322195,68.0,111.0,123.0,302
100000004ebd0524,2021-01-23 06:15:00+05:30,28.609932,77.212845,75.0,126.0,140.0,305
100000004ebd0524,2021-01-23 06:30:00+05:30,28.641996,77.223671,83.0,139.0,154.0,290
100000004ebd0524,2021-01-23 06:45:00+05:30,28.641843,77.22371700000002,80.0,134.0,148.0,291
100000004ebd0524,2021-01-23 07:00:00+05:30,28.6145555,77.2293206875,69.0,117.0,128.5,310
100000004ebd0524,2021-01-23 07:15:00+05:30,28.56647700000001,77.22938549999998,68.0,112.0,123.0,293
100000004ebd0524,2021-01-23 07:30:00+05:30,28.5329613,77.26897220000001,79.0,127.0,140.5,296
100000004ebd0524,2021-01-23 07:45:00+05:30,28.49517100000001,77.302953625,74.0,123.0,138.0,289
100000004ebd0524,2021-01-23 08:00:00+05:30,28.490818400000002,77.303986,75.0,122.5,133.5,68
100000004ebd0524,2021-01-23 09:30:00+05:30,28.556992800000003,77.26332099999999,93.0,149.0,161.5,74
100000004ebd0524,2021-01-23 09:45:00+05:30,28.569027,77.214667,83.0,136.0,149.0,103
100000004ebd0524,2021-01-23 10:15:00+05:30,28.635637,77.220963,87.0,141.0,157.0,65
100000004ebd0524,2021-01-23 10:30:00+05:30,28.642005,77.22378899999998,76.5,128.0,141.0,284
100000004ebd0524,2021-01-23 10:45:00+05:30,28.628172,77.2467995,74.0,124.0,137.0,308
100000004ebd0524,2021-01-23 11:00:00+05:30,28.578806500000006,77.25843,81.0,134.0,147.0,308
100000004ebd0524,2021-01-23 11:15:00+05:30,28.553973300000003,77.2644745,79.0,129.0,140.0,264
100000004ebd0524,2021-01-23 11:30:00+05:30,28.508136800000003,77.281105,81.0,134.0,148.0,302
100000004ebd0524,2021-01-23 11:45:00+05:30,28.492687,77.30354700000002,77.0,125.0,136.0,305
100000004ebd0524,2021-01-23 12:00:00+05:30,28.495954600000005,77.3030546,84.0,142.0,157.0,81
100000004ebd0524,2021-01-23 13:30:00+05:30,28.528349312500005,77.27172618750001,74.0,120.0,134.0,180
100000004ebd0524,2021-01-23 13:45:00+05:30,28.56193425,77.254696,74.0,120.0,132.0,234
100000004ebd0524,2021-01-23 14:00:00+05:30,28.5744362,77.212685,69.0,109.0,121.0,307
100000004ebd0524,2021-01-23 14:15:00+05:30,28.617200000000004,77.2122765,68.0,108.0,118.0,300
100000004ebd0524,2021-01-23 14:30:00+05:30,28.639328125,77.22338099999997,68.0,111.0,121.0,177
100000004ebd0524,2021-01-23 15:15:00+05:30,28.5653095,77.242771,69.0,109.0,119.0,270
100000004ebd0524,2021-01-23 15:30:00+05:30,28.537885,77.267368,70.0,112.0,122.5,288
100000004ebd0524,2021-01-23 15:45:00+05:30,28.502363,77.284798,77.0,124.0,137.0,279
100000004ebd0524,2021-01-23 17:15:00+05:30,28.562401727272725,77.25089627272727,90.0,143.0,158.0,77
100000004ebd0524,2021-01-23 17:30:00+05:30,28.565555500000002,77.23303910000001,95.0,149.0,161.0,290
100000004ebd0524,2021-01-23 17:45:00+05:30,28.588936250000003,77.21196850000001,82.0,133.0,146.0,304
100000004ebd0524,2021-01-23 18:00:00+05:30,28.63533300000001,77.218994,90.0,142.0,156.0,305
100000004ebd0524,2021-01-23 18:15:00+05:30,28.6434115,77.22379526923076,96.5,158.0,175.0,16
100000004ebd0524,2021-01-23 19:00:00+05:30,28.5654135,77.2401275,119.0,190.0,208.0,238
100000004ebd0524,2021-01-23 19:15:00+05:30,28.555201699999998,77.26392375,141.0,221.0,241.0,300
100000004ebd0524,2021-01-23 19:30:00+05:30,28.511072374999998,77.2805757,154.0,251.0,274.0,306
100000004ebd0524,2021-01-23 19:45:00+05:30,28.49454175,77.30343040000002,160.0,259.0,284.5,176
100000004ebd0524,2021-01-23 20:15:00+05:30,28.519071250000003,77.27809149999999,163.0,262.0,289.0,158
100000004ebd0524,2021-01-23 20:30:00+05:30,28.550924,77.262718,163.0,263.0,288.0,285
100000004ebd0524,2021-01-23 20:45:00+05:30,28.573254499999997,77.227188,163.0,261.0,285.0,296
100000004ebd0524,2021-01-23 21:00:00+05:30,28.579368,77.232338,161.0,255.0,281.0,71
100000004ebd0524,2021-01-23 21:45:00+05:30,28.579512,77.226936,138.0,226.0,245.5,162
100000004ebd0524,2021-01-23 22:00:00+05:30,28.579493375,77.226967,136.0,222.0,242.0,302
100000004ebd0524,2021-01-23 22:15:00+05:30,28.579468,77.226997,127.0,205.0,225.0,311
100000004ebd0524,2021-01-23 22:30:00+05:30,28.579468,77.226997,125.0,202.0,221.0,297
100000004ebd0524,2021-01-23 22:45:00+05:30,28.579302,77.22653199999998,129.0,209.0,228.0,219
100000004ebd0524,2021-01-24 00:00:00+05:30,28.579329,77.231453,150.0,239.0,257.0,216
100000004ebd0524,2021-01-24 00:15:00+05:30,28.579374,77.231468,151.0,241.0,263.0,125
100000004ebd0524,2021-01-24 01:15:00+05:30,28.57922,77.230743,141.0,227.0,248.5,262
100000004ebd0524,2021-01-24 01:30:00+05:30,28.579252,77.230705,136.0,218.0,238.0,296
100000004ebd0524,2021-01-24 01:45:00+05:30,28.579241,77.230698,137.0,221.0,240.0,161
100000004ebd0524,2021-01-24 04:45:00+05:30,28.5657425,77.232044,150.5,249.0,273.0,284
100000004ebd0524,2021-01-24 05:00:00+05:30,28.52943,77.271141,147.0,241.0,264.0,197
100000004ebd0524,2021-01-24 05:45:00+05:30,28.5619795,77.25346350000001,154.0,253.0,277.0,106
100000004ebd0524,2021-01-24 06:00:00+05:30,28.577051,77.212151,167.0,292.0,324.0,217
100000004ebd0524,2021-01-24 06:15:00+05:30,28.63752375,77.2232095,169.0,289.0,318.0,254
100000004ebd0524,2021-01-24 06:30:00+05:30,28.641986062500003,77.223686,176.0,307.0,342.0,310
100000004ebd0524,2021-01-24 06:45:00+05:30,28.63569575,77.222759,179.0,312.0,346.0,302
100000004ebd0524,2021-01-24 07:00:00+05:30,28.5856095,77.21238699999998,147.0,247.0,273.0,314
100000004ebd0524,2021-01-24 07:15:00+05:30,28.557747,77.26307818181819,150.0,249.0,274.0,301
100000004ebd0524,2021-01-24 07:30:00+05:30,28.504446,77.28129550000001,160.0,271.5,299.0,302
100000004ebd0524,2021-01-24 07:45:00+05:30,28.490519,77.30403100000002,166.0,291.0,319.0,51
100000004ebd0524,2021-01-24 09:30:00+05:30,28.5697915,77.21279100000002,105.0,175.0,193.0,148
100000004ebd0524,2021-01-24 09:45:00+05:30,28.618053000000003,77.212227,105.0,177.0,197.0,285
100000004ebd0524,2021-01-24 10:00:00+05:30,28.64077425,77.22385303749999,115.0,198.0,220.0,288
100000004ebd0524,2021-01-24 10:15:00+05:30,28.605244687500004,77.21238819999999,113.0,192.0,213.0,306
100000004ebd0524,2021-01-24 10:30:00+05:30,28.565853000000004,77.235784375,114.0,193.0,214.0,303
100000004ebd0524,2021-01-24 10:45:00+05:30,28.536463,77.267792,115.0,196.0,216.0,307
100000004ebd0524,2021-01-24 11:00:00+05:30,28.4998455,77.2949576,122.0,210.5,234.0,300
100000004ebd0524,2021-01-24 11:15:00+05:30,28.493398,77.303852,136.0,231.0,257.0,306
100000004ebd0524,2021-01-24 11:30:00+05:30,28.491003,77.3041,131.5,218.0,241.0,66
100000004ebd0524,2021-01-24 14:00:00+05:30,28.594693,77.21200266666666,102.0,170.0,187.0,79
100000004ebd0524,2021-01-24 14:15:00+05:30,28.6432418,77.22395925000001,112.0,192.0,215.0,142
100000004ebd0524,2021-01-24 14:30:00+05:30,28.642786,77.223747,111.0,191.0,215.0,42
100000004ebd0524,2021-01-24 14:45:00+05:30,28.642421,77.223625,109.0,185.0,205.0,273
100000004ebd0524,2021-01-24 15:00:00+05:30,28.616516,77.21266899999998,99.0,169.0,185.0,297
100000004ebd0524,2021-01-24 15:15:00+05:30,28.5682715,77.22429299999997,106.0,176.0,194.0,291
100000004ebd0524,2021-01-24 15:30:00+05:30,28.541447,77.266548,111.0,187.0,207.0,303
100000004ebd0524,2021-01-24 15:45:00+05:30,28.501792000000002,77.2900085,116.5,201.0,226.0,276
100000004ebd0524,2021-01-24 17:00:00+05:30,28.518650750000003,77.278393,100.5,179.5,206.5,92
100000004ebd0524,2021-01-24 17:15:00+05:30,28.550293,77.26369914285716,99.0,168.0,186.0,299
100000004ebd0524,2021-01-24 17:30:00+05:30,28.568766,77.21936,96.0,160.0,177.0,309
100000004ebd0524,2021-01-24 17:45:00+05:30,28.618631999999998,77.21248424999999,93.0,155.0,171.0,292
100000004ebd0524,2021-01-24 18:00:00+05:30,28.641103,77.2243972,143.0,238.5,264.5,146
100000004ebd0524,2021-01-24 18:15:00+05:30,28.6430565,77.22358125,232.0,364.0,397.0,35
100000004ebd0524,2021-01-24 18:30:00+05:30,28.638182399999998,77.223602,157.0,253.0,277.0,188
100000004ebd0524,2021-01-24 18:45:00+05:30,28.605795,77.21221475,107.0,174.0,191.0,295
100000004ebd0524,2021-01-24 19:00:00+05:30,28.565505,77.238853,125.0,204.0,225.0,301
100000004ebd0524,2021-01-24 19:15:00+05:30,28.537931375,77.267403,155.0,251.0,274.0,291
100000004ebd0524,2021-01-24 19:30:00+05:30,28.50124725,77.29303825,192.0,313.0,344.0,299
100000004ebd0524,2021-01-24 20:45:00+05:30,28.566276000000002,77.22885549999998,138.0,228.5,254.5,2
100000004ebd0524,2021-01-24 21:00:00+05:30,28.579390000000004,77.229889,137.0,224.0,246.0,159
100000004ebd0524,2021-01-24 21:15:00+05:30,28.579285,77.234787,133.0,220.0,241.0,191
100000004ebd0524,2021-01-24 22:00:00+05:30,28.579203750000005,77.226074,120.0,208.0,234.0,134
100000004ebd0524,2021-01-24 22:15:00+05:30,28.579273,77.226662,118.0,205.0,231.0,98
100000004ebd0524,2021-01-25 03:45:00+05:30,28.5790815,77.232929,111.0,189.0,209.0,83
100000004ebd0524,2021-01-25 04:00:00+05:30,28.579272500000002,77.232831625,89.5,154.0,168.5,300
100000004ebd0524,2021-01-25 04:15:00+05:30,28.5794096,77.232025,72.0,125.0,140.0,173
100000004ebd0524,2021-01-25 04:30:00+05:30,28.579401000000004,77.22663100000003,77.0,132.0,146.0,116
100000004ebd0524,2021-01-25 04:45:00+05:30,28.570463,77.229515,71.0,126.0,139.0,299
100000004ebd0524,2021-01-25 05:00:00+05:30,28.5588195,77.262501,73.0,124.0,142.0,4
100000004ebd0524,2021-01-25 05:30:00+05:30,28.502425,77.283394,76.0,135.0,151.0,107
100000004ebd0524,2021-01-25 05:45:00+05:30,28.529254,77.27121700000002,73.0,133.0,149.0,289
100000004ebd0524,2021-01-25 06:00:00+05:30,28.56801,77.225044,69.0,121.0,135.0,301
100000004ebd0524,2021-01-25 06:15:00+05:30,28.623957,77.21305099999998,73.0,127.5,142.0,302
100000004ebd0524,2021-01-25 06:30:00+05:30,28.641883,77.22363299999998,80.0,137.0,153.0,301
100000004ebd0524,2021-01-25 06:45:00+05:30,28.618185,77.2125895,72.0,125.5,142.0,302
100000004ebd0524,2021-01-25 07:00:00+05:30,28.5660026,77.231102,70.0,123.0,137.0,307
100000004ebd0524,2021-01-25 07:15:00+05:30,28.535162272727277,77.2680580909091,74.0,129.0,144.0,279
100000004ebd0524,2021-01-25 07:30:00+05:30,28.4967425,77.302677,81.5,145.0,162.5,270
100000004ebd0524,2021-01-25 09:30:00+05:30,28.565121,77.249496,81.0,136.0,150.0,55
100000004ebd0524,2021-01-25 10:15:00+05:30,28.6383115,77.22364,81.0,137.0,153.0,243
100000004ebd0524,2021-01-25 10:30:00+05:30,28.604466,77.212509,77.0,130.0,146.0,301
100000004ebd0524,2021-01-25 10:45:00+05:30,28.565674,77.23651343750001,78.0,131.0,145.0,294
100000004ebd0524,2021-01-25 11:00:00+05:30,28.55727375,77.263874375,81.0,135.0,149.0,91
100000004ebd0524,2021-01-25 13:45:00+05:30,28.56502,77.2471008,79.0,133.0,146.0,187
100000004ebd0524,2021-01-25 14:00:00+05:30,28.5843975,77.211956,71.0,118.0,132.0,291
100000004ebd0524,2021-01-25 14:15:00+05:30,28.633937576923078,77.21726050000001,82.0,136.0,151.0,238
100000004ebd0524,2021-01-25 14:30:00+05:30,28.643238,77.22454450000002,86.0,148.0,165.0,57
100000004ebd0524,2021-01-25 14:45:00+05:30,28.635642,77.22262950000001,79.0,133.5,149.0,14
100000004ebd0524,2021-01-25 15:00:00+05:30,28.611111625,77.21245389473684,63.0,107.0,117.0,237
100000004ebd0524,2021-01-25 15:15:00+05:30,28.566011,77.2310945,65.0,107.5,120.0,300
100000004ebd0524,2021-01-25 15:30:00+05:30,28.537256,77.267204,71.0,117.0,129.0,297
100000004ebd0524,2021-01-25 15:45:00+05:30,28.515609,77.27866218749999,70.0,115.0,126.0,304
100000004ebd0524,2021-01-25 16:00:00+05:30,28.4973395,77.3024379375,68.0,112.0,126.0,115
100000004ebd0524,2021-01-25 17:15:00+05:30,28.53684735714286,77.26750514285715,69.5,113.0,127.0,160
100000004ebd0524,2021-01-25 17:30:00+05:30,28.5649561875,77.2473653125,67.0,109.0,121.0,284
100000004ebd0524,2021-01-25 17:45:00+05:30,28.5877543,77.2118925,64.0,104.0,115.0,290
100000004ebd0524,2021-01-25 18:00:00+05:30,28.635368,77.21941100000002,81.0,133.0,146.0,281
100000004ebd0524,2021-01-25 19:15:00+05:30,28.533892,77.268524,108.0,173.0,188.0,59
100000004ebd0524,2021-01-25 19:30:00+05:30,28.513471600000003,77.279831,132.0,204.0,219.0,320
100000004ebd0524,2021-01-25 19:45:00+05:30,28.4966795,77.302948,169.0,266.0,292.0,244
100000004ebd0524,2021-01-25 20:15:00+05:30,28.5210885,77.27719875,166.5,260.5,284.5,28
100000004ebd0524,2021-01-25 20:30:00+05:30,28.5507075,77.26379,147.5,232.0,252.5,110
100000004ebd0524,2021-01-25 20:45:00+05:30,28.572535,77.2295685,167.0,267.0,287.0,109
100000004ebd0524,2021-01-25 21:00:00+05:30,28.579325,77.232788,213.0,334.0,363.0,80
100000004ebd0524,2021-01-25 22:30:00+05:30,28.579235,77.232262,336.0,597.0,641.0,27
100000004ebd0524,2021-01-25 23:45:00+05:30,28.579399,77.232033,213.0,344.0,371.0,249
100000004ebd0524,2021-01-26 00:00:00+05:30,28.579338,77.232079,196.0,311.0,338.0,200
